id,name,lat_a,lng_a,lat_b,lng_b
b7ca69a1-d5a1-459a-9a03-8981fd828063,woro woro banalisé : Carrefour Angré → Bacongo,5.4141,-3.9954,5.2965,-3.955
3c9c9643-ecaf-4181-a014-5bfa2e5559e4,woro woro banalisé : Koumassi Bacongo → Rivera 2,5.2966,-3.9553,5.3532,-3.9782
774db517-dc30-4e5d-9952-b1357bd6002e,woro woro banalisé : Koumassi Bacongo → Cocody La vie,5.2963,-3.9552,5.3487,-4.0018
504bbf17-db1f-40a8-9d17-159802a2e52b,woro woro : Carrefour Aéroport → Aéroport,5.2475,-3.9438,5.2582,-3.9322
1f26b0ac-8633-4e0c-b9f8-7664c9e47853,woro woro banalisé : Koumassi Bacongo → Abobo St Joseph,5.2963,-3.9552,5.4174,-4.0168
0741c198-536d-472a-85f5-b20a03b340ea,woro woro : Carrefour deux poteaux → Terre Rouge,5.2401,-3.8996,5.2635,-3.8998
54b415de-d99c-4f71-8889-6ceb012a967e,woro woro : Terre Rouge → Carrefour deux poteaux,5.2401,-3.8996,5.2635,-3.8998
0f85b297-8f80-4760-80d7-2c2de4616c7a,woro woro banalisé : Abobo St Joseph → Koumassi Bacongo,5.4166,-4.0168,5.2881,-3.9655
404596a3-03c1-457f-aaec-9df186929443,woro woro : Benogosso → Terre Rouge,5.2401,-3.8996,5.2755,-3.8908
9bd7c2fa-d88d-4fe5-9cc0-882a9c3c9d6c,woro woro : Terre Rouge → Benogosso,5.2401,-3.8996,5.2755,-3.8908
5609e3d4-55e6-4f83-936d-4140403420b8,woro woro : Premoto → Marché de Port-Bouët,5.2698,-4.0052,5.2576,-3.9648
29c6c432-26f6-4599-a9ab-b4a95734824b,woro woro banalisé :Koumassi Grand Carrefour → Abobo St Joseph,5.3037,-3.9946,5.4174,-4.0168
b8db45ca-ccb1-4ad0-acfd-1ef56ddf79a9,woro woro banalisé : Mairie d'Adjamé → Koumassi Bacongo,5.3242,-4.0217,5.3414,-4.0252
8fe473ee-9b0c-415b-be25-1b067b065e58,woro woro banalisé : Koumassi → Djeni Kobenan,5.3037,-3.9946,5.3607,-4.018
4a808fd6-327a-4685-837b-08a5d0a5549c,woro woro banalisé : Koumassi → Liberté,5.288,-3.9718,5.3527,-4.0144
0d1e21b8-133b-441a-a1bf-751af3ad4c44,woro woro banalisé : Liberté → Koumassi,5.3529,-4.0143,5.2882,-3.97
2db08a64-7d48-4dd4-811b-7d5b09af5350,woro woro : Vridi Cité - Marché de Port-Bouët,5.2667,-3.9884,5.2567,-3.9652
6cd31801-dd75-4f81-82dc-d7a42f624b41,woro woro : Marché de Port-Bouët → Vridi Cité,5.2576,-3.9648,5.2667,-3.9884
73043ffb-b13a-451c-9675-20c94d07d384,woro woro : Anani → Marché de Port-Bouët,5.2374,-3.8734,5.2567,-3.9652
496837fa-5961-4bb4-a021-f9d2e9389efe,woro woro : Port de Pêche → Marché de Port-Bouët,5.2871,-4.0085,5.2569,-3.9648
04ec2216-ad57-4753-82fe-8f8c46125069,woro woro : Aéroport → Carrefour Aéroport,5.2475,-3.9438,5.2582,-3.9322
