@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
7894269885	5.4152680	-4.0061692	Samaké	bus_stop	platform		no	unofficial
7966688489	5.4155488	-3.9993821	Étage Noir	bus_stop	platform		no	unofficial
8866958390	5.4380773	-4.0384481	Anokoi Kouté	bus_stop	platform		no	unofficial
8866958391	5.4230311	-4.0188673	Pharmacie la Mé	bus_stop	platform		no	unofficial
9237456490	5.4461122	-4.0220187	Arrêt	bus_stop	platform		no	unofficial
9237456491	5.4463131	-4.0223727	Sainte Foi	bus_stop	platform		no	unofficial
9237456492	5.4479599	-4.0224220	Au carrefour	bus_stop	platform		no	unofficial
9237456496	5.4462591	-4.0206813	BC (Belle Cité)	bus_stop	platform		no	unofficial
9237613500	5.4397314	-4.0244890	Marché	bus_stop	platform		no	unofficial
9237613501	5.4383114	-4.0140956	Carrefour Akéikoi	bus_stop	platform		no	unofficial
9237613503	5.4398057	-4.0244098	Marché	bus_stop	platform		no	unofficial
9237613504	5.4272971	-4.0198204	Abobo Gendarmerie	bus_stop	platform		no	unofficial
9237613505	5.4274164	-4.0165487	Ecole Konaté Freinet	bus_stop	platform		no	unofficial
9237613506	5.4274626	-4.0151186	Au Lycée	bus_stop	platform		no	unofficial
9238976231	5.4461998	-4.0206646	Terminus BC/ Pharmacie Belle Cité	bus_stop	platform		no	unofficial
9239014075	5.4204307	-4.0169282	Abobo Gare Mairie	bus_stop	platform		no	unofficial
9239014076	5.4155915	-4.0034649	Cocotiers	bus_stop	platform		no	unofficial
9239014077	5.4148219	-3.9957983	Carrefour Angré	bus_stop	platform		no	unofficial
9239014079	5.4151854	-3.9978442	Troisième panneau	bus_stop	platform		no	unofficial
9239014080	5.4155233	-4.0039546	Cocotiers	bus_stop	platform		no	unofficial
9289220172	5.3999250	-4.0014066	Sainte Monique	bus_stop	platform		no	unofficial
9289819787	5.4052423	-4.0063781	Pharmacie Dokui	bus_stop	platform		no	unofficial
9291194738	5.4059232	-4.0063801	Station SHELL	bus_stop	platform		no	unofficial
9291194741	5.4218812	-4.0165195	Abobo Gare Mairie	bus_stop	platform		no	unofficial
9293117896	5.4191189	-4.0172960	Abobo Gare Mairie	bus_stop	platform			unofficial
9293117898	5.4068090	-4.0164658	Plaque Anador	bus_stop	platform			unofficial
9293117899	5.4042096	-4.0177828	Coco Service	bus_stop	platform			unofficial
9294738197	5.4124086	-4.0159907	Banco	bus_stop	platform		no	unofficial
9294738200	5.4001146	-4.0201378	Express	bus_stop	platform			unofficial
9294738208	5.4019865	-4.0194753	Garage Machine	bus_stop	platform			unofficial
9294738209	5.4115548	-4.0161970	Banco	bus_stop	platform		no	unofficial
9294738210	5.4194153	-4.0176085	Saint Joseph	bus_stop	platform			unofficial
9295537576	5.4267183	-4.0207453	Gendarmerie	bus_stop	platform		no	unofficial
9295677644	5.4208393	-4.0143541	Centre d'action Culturelle d'abobo	bus_stop	platform		no	unofficial
9295677657	5.4208826	-4.0143865	Centre d'action Culturelle d'abobo	bus_stop	platform		no	unofficial
9295830199	5.4376573	-4.0448094	Gare Anokoi	bus_stop	platform		no	unofficial
9295830200	5.4377394	-4.0449429	Gare Anokoi	bus_stop	platform		no	unofficial
9296302623	5.4246379	-4.0194297	Marché de Poulet	bus_stop	platform		no	unofficial
9296587950	5.4147275	-4.0278502	Céleste	bus_stop	platform		no	unofficial
9296587951	5.4150452	-4.0319409	1ère Boutique	bus_stop	platform		no	unofficial
9296587952	5.4148167	-4.0279452	Carrefour Kiosque	bus_stop	platform		no	unofficial
9296587953	5.4145999	-4.0235496	Pharmacie	bus_stop	platform		no	unofficial
9297351452	5.4200997	-4.0240081	21ème Arrondissement	bus_stop	platform		no	unofficial
9297351453	5.4244356	-4.0239055	Pharmacie Divine Esperance	bus_stop	platform		no	unofficial
9297351454	5.4116132	-4.0194691	Banco	bus_stop	platform		no	unofficial
9297351455	5.4201667	-4.0238987	21ème Arrondissement	bus_stop	platform		no	unofficial
9297351456	5.4223993	-4.0238788	Deuxième	bus_stop	platform		no	unofficial
9297351457	5.4243735	-4.0238222	Pharmacie Divine Esperance	bus_stop	platform		no	unofficial
9297351458	5.4286952	-4.0241866	Arrêt	bus_stop	platform		no	unofficial
9297351459	5.4320702	-4.0274745	Boulangerie Solibra	bus_stop	platform		no	unofficial
9297351460	5.4294941	-4.0302194	Bangui	bus_stop	platform		no	unofficial
9297351461	5.4278945	-4.0315125	Bocabo	bus_stop	platform		no	unofficial
9297351462	5.4278393	-4.0314933	Bocabo	bus_stop	platform		no	unofficial
9297674845	5.4208970	-4.0145145	Centre d'action Culturelle d'abobo	bus_stop	platform		no	unofficial
9297674855	5.4208387	-4.0145391	Centre d'action Culturelle d'abobo	bus_stop	platform		no	unofficial
9297833144	5.4125091	-3.9952838	Hôpital d'Aboboté	bus_stop	platform			unofficial
9297852824	5.4295269	-4.0099832	Carrefour Agbekoi	bus_stop	platform		no	unofficial
9297852825	5.4295421	-4.0088272	Carrefour Séraphin	bus_stop	platform		no	unofficial
9297852826	5.4277343	-4.0068833	Gare Agbekoi	bus_stop	platform		no	unofficial
9297852827	5.4277461	-4.0069330	Gare Agbekoi	bus_stop	platform		no	unofficial
9297852828	5.4295285	-4.0071149	Carrefour Eglise	bus_stop	platform		no	unofficial
9297852829	5.4295394	-4.0075297	Carrefour Deux Boutiques Collé	bus_stop	platform		no	unofficial
9297852830	5.4295186	-4.0080174	Petit Carrefour	bus_stop	platform		no	unofficial
9297852831	5.4294720	-4.0094219	2e Boutique	bus_stop	platform		no	unofficial
9297852832	5.4294060	-4.0108270	A la Boutique	bus_stop	platform		no	unofficial
9297852833	5.4281100	-4.0113204	Arrêt	bus_stop	platform		no	unofficial
9297894624	5.4085146	-4.0063309	Carrefour Mauritanien	bus_stop	platform		no	unofficial
9297894625	5.4017317	-4.0065766	SGBCI	bus_stop	platform		no	unofficial
9297894626	5.4084863	-4.0064243	Carrefour Mauritanien	bus_stop	platform		no	unofficial
9297894627	5.4125487	-4.0063786	Sodepalm	bus_stop	platform		no	unofficial
9299955047	5.4042216	-4.0180409	Coco Service	bus_stop	platform			unofficial
9299955050	5.4385219	-4.0398065	Au Feu	bus_stop	platform		no	unofficial
9299955051	5.4177531	-4.0168384	A l'Arrêt	bus_stop	platform			unofficial
9300351956	5.4254904	-4.0196841	Abobo Gendarmerie	bus_stop	platform		no	unofficial
